EBST	Sint Truiden Airport	Sint Truiden	Flanders	BE	50.791901	5.201670
EBSU	Saint Hubert Air Base	Saint Hubert	Wallonia	BE	50.034401	5.440810
EBTN	Goetsenhoven Air Base	Tienen	Flanders	BE	50.781700	4.957780
EBTX	Theux (Verviers) Airport	Verviers	Wallonia	BE	50.552601	5.855030
EBTY	Tournai/Maubray Airport	Tournai	Wallonia	BE	50.529701	3.494550
EBUL	Ursel Air Base	Ursel	Flanders	BE	51.144199	3.475560
EBWE	Weelde Air Base	Weelde	Flanders	BE	51.394798	4.960190
EBZH	Hasselt Airport	Hasselt	Flanders	BE	50.970001	5.375070
EBZR	Oostmalle Air Base	Zoersel	Flanders	BE	51.264702	4.753330
EBZU	Zuienkerke Airport	Zuinkerke	Flanders	BE	51.256699	3.140560
EBZW	Genk Zwartberg Airport	Genk	Flanders	BE	51.015400	5.526470
EDAB	Bautzen Airport	Bautzen	Saxony	DE	51.193611	14.519722
EDAC	Altenburg-Nobitz Airport	Altenburg	Thuringia	DE	50.981945	12.506389
EDAD	Dessau Airport	Dessau	Saxony-Anhalt	DE	51.831694	12.190962
EDAE	Eisenhuttenstadt Airport	Eisenhuttenstadt	Brandenburg	DE	52.197224	14.585556
EDAG	Grosruckerswalde Airport	Marienberg	Saxony	DE	50.644169	13.126389
EDAH	Heringsdorf Airport	Heringsdorf	Mecklenburg-Vorpommern	DE	53.878700	14.152300
EDAI	Segeletz Airport	Neustadt	Brandenburg	DE	52.826668	12.541944
EDAJ	Gera-Leumnitz Airport	Gera	Thuringia	DE	50.881668	12.135833
EDAK	Grosenhain Airport	Grosenhain	Saxony	DE	51.308056	13.555556
EDAM	Merseburg Airport	Merseburg	Saxony-Anhalt	DE	51.363609	11.948333
EDAN	Neustadt-Glewe Airport	Neustadt-Glewe	Mecklenburg-Vorpommern	DE	53.359722	11.615278
EDAO	Nordhausen Airport	Nordhausen	Thuringia	DE	51.493057	10.833333
EDAP	Neuhausen Airport	Cottbus	Brandenburg	DE	51.684723	14.423056
EDAQ	Halle-Oppin Airport	Oppin	Saxony-Anhalt	DE	51.552223	12.053889
EDAR	Pirna-Pratzschwitz Airport	Pirna	Saxony	DE	50.979168	13.909722
EDAS	Finsterwalde/Heinrichsruh Airport	Finsterwalde	Brandenburg	DE	51.634445	13.675556
EDAT	Nardt Airport	Hoyerswerda	Saxony	DE	51.451111	14.199444
EDAU	Riesa-Gohlis Airport	Riesa	Saxony	DE	51.293610	13.356111
EDAV	Eberswalde-Finow Airport	Eberswalde	Brandenburg	DE	52.827221	13.693611
EDAW	Roitzschjora Airport	Roitzschjora	Saxony	DE	51.577778	12.494444
EDAX	Rechlin-Larz Airport	Larz	Mecklenburg-Vorpommern	DE	53.306389	12.752222
EDAY	Strausberg Airport	Strausberg	Brandenburg	DE	52.580555	13.916667
EDAZ	Schonhagen Airport	Trebbin	Brandenburg	DE	52.203609	13.156389
EDBA	Arnstadt-Alkersleben Airport	Wulfershausen	Thuringia	DE	50.841667	11.069444
EDDB	Berlin-Schonefeld International Airport	Berlin	Brandenburg	DE	52.380001	13.522500
EDBC	Cochstedt Airport	Magdeburg	Saxony-Anhalt	DE	51.856400	11.420300
EDBD	Emmel Airfield Dedelow Airport	Prenzlau	Brandenburg	DE	53.356388	13.783611
EDBE	Brandenburg-Muhlenfeld Airport	Brandenburg an der Havel	Brandenburg	DE	52.437500	12.590000
EDBF	Ruppiner Land Airport	Fehrbellin	Brandenburg	DE	52.793331	12.760278
EDBG	Burg Airport	Burg	Saxony-Anhalt	DE	52.241669	11.856111
EDBH	Barth Airport		Mecklenburg-Vorpommern	DE	54.337502	12.699700
EDBI	Zwickau Airport	Zwickau	Saxony	DE	50.701668	12.453889
EDBJ	Jena-Schongleina Airport	Jena	Thuringia	DE	50.915279	11.714444
EDBK	Kyritz Airport	Kyritz	Brandenburg	DE	52.918888	12.425278
EDBL	Laucha Airport	Laucha an der Unstrut	Saxony-Anhalt	DE	51.245834	11.693333
EDBM	Magdeburg Airport	Magdeburg	Saxony-Anhalt	DE	52.073612	11.626389
EDBO	Oehna Airport	Zellendorf	Brandenburg	DE	51.899723	13.052222
EDBP	Pinnow Airport	Pinnow	Mecklenburg-Vorpommern	DE	53.615276	11.561111
EDBQ	Bronkow Airport	Bronkow	Brandenburg	DE	51.670555	13.960278
EDBR	Rothenburg/Gorlitz Airport	Rothenburg/Oberlausitz	Saxony	DE	51.363335	14.950000
EDBS	Sommerda-Dermsdorf Airport	Kolleda	Thuringia	DE	51.199165	11.192500
EDBT	Allstedt Airport	Allstedt	Thuringia	DE	51.380554	11.446667
EDBU	Pritzwalk-Sommersberg Airport	Pritzwalk	Brandenburg	DE	53.180279	12.185556
EDBV	Stralsund Airport	Stralsund	Mecklenburg-Vorpommern	DE	54.335835	13.043333
EDBW	Werneuchen Airport	Werneuchen	Brandenburg	DE	52.631668	13.766944
EDBX	Gorlitz Airport	Gorlitz	Saxony	DE	51.158890	14.950278
EDBY	Schmoldow Airport	Schmoldow	Mecklenburg-Vorpommern	DE	53.972221	13.343611
EDBZ	Schwarzheide/Schipkau Airport	Schwarzheide	Brandenburg	DE	51.489723	13.879444
EDCA	Anklam Airport	Anklam	Mecklenburg-Vorpommern	DE	53.832779	13.668611
EDCB	Ballenstedt Airport	Ballenstedt	Saxony-Anhalt	DE	51.745834	11.229722
EDCD	Cottbus-Drewitz Airport	Cottbus	Brandenburg	DE	51.889442	14.531944
EDCE	Eggersdorf Airport	Eggersdorf	Brandenburg	DE	52.481667	14.087500
EDCF	Friedersdorf Airport		Brandenburg	DE	52.283298	13.806900
EDCG	Rugen Airport	Rugen	Mecklenburg-Vorpommern	DE	54.383331	13.325556
EDCH	Sprossen Airport	Rehmsdorf	Saxony-Anhalt	DE	51.043056	12.233333
EDCI	Klix Airport	Bautzen	Saxony	DE	51.273888	14.506389
EDCJ	Chemnitz/Jahnsdorf Airport	Chemnitz	Saxony	DE	50.747501	12.837500
EDCK	Kothen Airport	Kothen	Saxony-Anhalt	DE	51.721111	11.952778
EDCL	Klietz/Scharlibbe Airport	Scharlibbe	Saxony-Anhalt	DE	52.709442	12.073333
EDCM	Kamenz Airport	Kamenz	Saxony	DE	51.296944	14.127500
EDCN	Nauen Airport		Brandenburg	DE	52.627800	12.913900
EDCO	Obermehler-Schlotheim Airport	Obermehler	Thuringia	DE	51.267776	10.634722
EDCP	Peenemunde Airport	Peenemunde	Mecklenburg-Vorpommern	DE	54.157780	13.774444
EDCQ	Aschersleben Airport	Aschersleben	Saxony-Anhalt	DE	51.766945	11.498333
EDCR	Rerik-Zweedorf Airport	Rerik	Mecklenburg-Vorpommern	DE	54.081944	11.649167
EDCS	Saarmund Airport	Saarmund	Brandenburg	DE	52.308334	13.100556
EDCT	Taucha Airport	Taucha	Saxony	DE	51.395000	12.536944
EDCU	Gustrow Airport	Gustrow	Mecklenburg-Vorpommern	DE	53.805279	12.230556
EDCV	Pasewalk Airport	Pasewalk	Mecklenburg-Vorpommern	DE	53.505280	13.948333
EDCW	Wismar Airport	Wismar	Mecklenburg-Vorpommern	DE	53.914444	11.499444
EDCX	Purkshof Airport	Rostock	Mecklenburg-Vorpommern	DE	54.161667	12.248611
EDCY	Spremberg-Welzow Airport	Welzow	Brandenburg	DE	51.575558	14.136944
EDDC	Dresden Airport	Dresden	Saxony	DE	51.132801	13.767200
EDDE	Erfurt Airport	Erfurt	Thuringia	DE	50.979801	10.958100
EDDF	Frankfurt am Main International Airport	Frankfurt-am-Main	Hesse	DE	50.026402	8.543130
EDDG	Munster Osnabruck Airport	Munster	North-Rhine-Westphalia	DE	52.134602	7.684830
EDDH	Hamburg Airport	Hamburg	Hamburg	DE	53.630402	9.988230
EDDI	Berlin Tempelhof Airport	Berlin	Berlin	DE	52.473611	13.401667
EDDK	Cologne Bonn Airport	Cologne	North-Rhine-Westphalia	DE	50.865898	7.142740
EDDL	Dusseldorf International Airport	Dusseldorf	North-Rhine-Westphalia	DE	51.289501	6.766780
EDDM	Munich International Airport	Munich	Bavaria	DE	48.353802	11.786100
EDDN	Nuremberg Airport	Nuremberg	Bavaria	DE	49.498699	11.066900
EDDP	Leipzig Halle Airport	Leipzig	Saxony	DE	51.432400	12.241600
EDDR	Saarbrucken Airport	Saarbrucken	Saarland	DE	49.214600	7.109510
EDDS	Stuttgart Airport	Stuttgart	Baden-Wuerttemberg	DE	48.689899	9.221960
EDDT	Berlin-Tegel International Airport	Berlin	Berlin	DE	52.559700	13.287700
EDDV	Hannover Airport	Hannover	Lower-Saxony	DE	52.461102	9.685080
EDDW	Bremen Airport	Bremen	Bremen	DE	53.047501	8.786670
EDEB	Bad Langensalza Airport	Bad Langensalza	Thuringia	DE	51.129166	10.622222
EDEF	Babenhausen Airport	Babenhausen	Hesse	DE	49.952499	8.968056
EDEG	Gotha-Ost Airport	Gotha	Thuringia	DE	50.970001	10.727778
EDEH	Herrenteich Airport	Hockenheim	Baden-Wuerttemberg	DE	49.345001	8.487778
EDEL	Langenlonsheim Airport	Langenlonsheim	Rheinland-Pfalz	DE	49.908333	7.907778
EDEM	Mosenberg Airport	Homburg	Hesse	DE	51.062778	9.422222
EDEP	Heppenheim Airport	Heppenheim	Hesse	DE	49.621944	8.624444
EDEQ	Muhlhausen Airport	Muhlhausen	Thuringia	DE	51.213055	10.548611
EDER	Wasserkuppe Airport	Gersfeld	Hesse	DE	50.498890	9.953889
EDEW	Walldurn Airport	Walldurn	Baden-Wuerttemberg	DE	49.581669	9.402222
EDFA	Anspach/Taunus Airport	Anspach	Hesse	DE	50.288334	8.533889
EDFB	Reichelsheim Airport	Reichelsheim	Hesse	DE	50.335835	8.878056
EDFC	Aschaffenburg Airport	Aschaffenburg	Bavaria	DE	49.938889	9.063889
EDFD	Bad Neustadt/Saale-Grasberg Airport	Bad Neustadt a.d.Saale	Bavaria	DE	50.306110	10.226667
EDFE	Frankfurt-Egelsbach Airport	Egelsbach	Hesse	DE	49.959999	8.645833
EDFG	Gelnhausen Airport	Gelnhausen	Hesse	DE	50.197224	9.170000
EDFH	Frankfurt-Hahn Airport	Hahn	Rheinland-Pfalz	DE	49.948700	7.263890
EDFI	Hirzenhain Airport	Hirzenhain	Hesse	DE	50.787777	8.392778
EDFJ	Lager Hammelburg Airport	Hammelburg	Bavaria	DE	50.098610	9.883611
EDFK	Bad Kissingen Airport	Bad Kissingen	Bavaria	DE	50.210556	10.068889
EDFL	Giesen-Lutzellinden Airport	Giesen	Hesse	DE	50.543888	8.590278
EDFM	Mannheim-City Airport	Mannheim	Baden-Wuerttemberg	DE	49.473057	8.514167
EDFN	Marburg-Schonstadt Airport	Marburg	Hesse	DE	50.874443	8.815000
EDFO	Michelstadt/Odenwald Airport	Michelstadt	Hesse	DE	49.678612	8.971944
EDFP	Ober-Morlen Airport	Ober-Morlen	Hesse	DE	50.361942	8.711111
EDFQ	Allendorf/Eder Airport	Allendorf	Hesse	DE	51.035000	8.680833
EDFR	Rothenburg o. d. T. Airport	Rothenburg ob der Tauber	Bavaria	DE	49.388332	10.218056
EDFS	Schweinfurt-Sud Airport	Schweinfurt	Bavaria	DE	50.010834	10.251111
EDFT	Lauterbach Airport	Lauterbach	Hesse	DE	50.683334	9.410833
EDFU	Mainbullau Airport	Miltenberg	Bavaria	DE	49.695000	9.182500
EDFV	Worms Airport	Worms	Rheinland-Pfalz	DE	49.606945	8.368333
EDFW	Wurzburg-Schenkenturm Airport	Wurzburg	Bavaria	DE	49.817780	9.897500
EDFX	Hockenheim Airport	Hockenheim	Baden-Wuerttemberg	DE	49.325279	8.528611
EDFY	Elz Airport	Limburg an der Lahn	Hesse	DE	50.426945	8.011111
EDFZ	Mainz-Finthen Airport	Mainz	Rheinland-Pfalz	DE	49.967499	8.147222
EDGA	Ailertchen Airport	Ailertchen	Rheinland-Pfalz	DE	50.593056	7.945000
EDGB	Breitscheid Airport	Breitscheid	Hesse	DE	50.676388	8.169444
EDGE	Eisenach-Kindel Airport	Eisenach	Thuringia	DE	50.992779	10.472778
EDGF	Fulda-Jossa Airport	Fulda	Hesse	DE	50.475555	9.442500
EDGH	Hettstadt Airport	Hettstadt	Bavaria	DE	49.798611	9.836667
EDGI	Ingelfingen-Buhlhof Airport	Ingelfingen	Baden-Wuerttemberg	DE	49.321667	9.663056
EDGJ	Ochsenfurt Airport	Ochsenfurt	Bavaria	DE	49.673611	10.071389
EDGK	Korbach Airport	Korbach	Hesse	DE	51.252220	8.873611
EDGL	Ludwigshafen Airfield	Dannstadt	Rheinland-Pfalz	DE	49.413100	8.351800
EDGM	Mosbach-Lohrbach Airport	Mosbach	Baden-Wuerttemberg	DE	49.398888	9.123889
EDGP	Oppenheim Airport	Oppenheim	Rheinland-Pfalz	DE	49.841667	8.376667
EDGQ	Schameder Airport	Schameder	North-Rhine-Westphalia	DE	51.000278	8.307778
EDGR	Giesen-Reiskirchen Airport	Giesen	Hesse	DE	50.566944	8.869722
EDGS	Siegerland Airport		North-Rhine-Westphalia	DE	50.707699	8.082970
EDGT	Bottenhorn Airport	Bottenhorn	Hesse	DE	50.795277	8.458333
EDGU	Unterschupf Airport	Unterschupf	Baden-Wuerttemberg	DE	49.515835	9.669444
EDGW	Wolfhagen „Graner Berg“ Airport	Wolfhagen	Hesse	DE	51.307220	9.175278
EDGX	Walldorf Airport	Walldorf	Baden-Wuerttemberg	DE	49.303055	8.658889
EDGZ	Weinheim/Bergstrase Airport	Weinheim	Hesse	DE	49.567501	8.610556
EDHB	Grube Airport	Grube	Schleswig-Holstein	DE	54.244446	11.024722
EDHC	Luchow-Rehbeck Airport	Luchow	Lower-Saxony	DE	53.016109	11.144444
EDHE	Uetersen/Heist Airport	Uetersen	Schleswig-Holstein	DE	53.646389	9.704167
EDHF	Itzehoe/Hungriger Wolf Airport	Itzehoe	Schleswig-Holstein	DE	53.994446	9.578611
EDHG	Luneburg Airport	Luneburg	Lower-Saxony	DE	53.248890	10.461667
EDHI	Hamburg-Finkenwerder Airport	Hamburg	Hamburg	DE	53.535278	9.835556
EDHK	Kiel-Holtenau Airport	Kiel	Schleswig-Holstein	DE	54.379444	10.145278
EDHL	Lubeck Blankensee Airport	Lubeck	Schleswig-Holstein	DE	53.805401	10.719200
EDHM	Hartenholm Airport	Hasenmoor	Schleswig-Holstein	DE	53.915001	10.035556
EDHN	Neumunster Airport	Neumunster	Schleswig-Holstein	DE	54.079445	9.941389
EDHO	Ahrenlohe Airport	Tornesch	Schleswig-Holstein	DE	53.699722	9.740556
EDHP	Pellworm Airport	Pellworm	Schleswig-Holstein	DE	54.536388	8.680000
EDHS	Stade Airport	Stade	Lower-Saxony	DE	53.561111	9.499167
EDHU	Lauenbruck Airport	Lauenbruck	Lower-Saxony	DE	53.207500	9.573333
EDHW	Wahlstedt Airport	Wahlstedt	Schleswig-Holstein	DE	53.969444	10.221667
EDJA	Memmingen Allgau Airport	Memmingen	Bavaria	DE	47.988800	10.239500
EDKA	Aachen-Merzbruck Airport	Aachen	North-Rhine-Westphalia	DE	50.823055	6.186389
EDKB	Bonn-Hangelar Airport	Bonn	North-Rhine-Westphalia	DE	50.768890	7.163333
EDKD	Altena-Hegenscheid Airport	Altena	North-Rhine-Westphalia	DE	51.313057	7.704167
EDKF	Bergneustadt/Auf dem Dumpel Airport	Bergneustadt	North-Rhine-Westphalia	DE	51.052223	7.707222
EDKH	Hunsborn Airport	Freudenberg	North-Rhine-Westphalia	DE	50.928612	7.899167
EDKI	Betzdorf-Kirchen Airport	Betzdorf	Rheinland-Pfalz	DE	50.817223	7.830556
EDKL	Leverkusen Airport	Leverkusen	North-Rhine-Westphalia	DE	51.015278	7.005556
EDKM	Meschede-Schuren Airport	Meschede	North-Rhine-Westphalia	DE	51.302776	8.239167
EDKN	Wipperfurth-Neye Airport	Wipperfurth	North-Rhine-Westphalia	DE	51.124168	7.373611
EDKO	Brilon/Hochsauerlandkreis Airport	Brilon	North-Rhine-Westphalia	DE	51.402500	8.641667
EDKP	Plettenberg-Huinghausen Airport	Plettenberg	North-Rhine-Westphalia	DE	51.191944	7.791111
EDKR	Schmallenberg-Rennefeld Airport	Schmallenberg	North-Rhine-Westphalia	DE	51.161667	8.262222
EDKU	Attendorn-Finnentrop Airport	Attendorn	North-Rhine-Westphalia	DE	51.145832	7.936667
EDKV	Dahlemer Binz Airport	Dahlheim	North-Rhine-Westphalia	DE	50.405556	6.528889
EDKW	Werdohl-Kuntrop Airport	Werdohl	North-Rhine-Westphalia	DE	51.297222	7.818333
EDKZ	Meinerzhagen Airport	Meinerzhagen	North-Rhine-Westphalia	DE	51.099998	7.600000
EDLA	Arnsberg-Menden Airport	Neheim-Husten	North-Rhine-Westphalia	DE	51.483891	7.898333
EDLB	Borkenberge Airport	Dulmen	North-Rhine-Westphalia	DE	51.779999	7.288056
EDLC	Kamp-Lintfort Airport	Rheinberg	North-Rhine-Westphalia	DE	51.529167	6.536111
EDLD	Dinslaken/Schwarze Heide Airport	Bottrop-Kirchhellen	North-Rhine-Westphalia	DE	51.616112	6.865278
EDLE	Essen Mulheim Airport		North-Rhine-Westphalia	DE	51.402302	6.937330
EDLF	Grefrath-Niershorst Airport	Grefrath	North-Rhine-Westphalia	DE	51.333889	6.359444
EDLG	Goch-Asperden Airport	Goch	North-Rhine-Westphalia	DE	51.690834	6.104167
EDLH	Hamm-Lippewiesen Airport	Hamm	North-Rhine-Westphalia	DE	51.689720	7.816111
EDLI	Bielefeld Airport	Bielefeld	North-Rhine-Westphalia	DE	51.964722	8.544444
EDLJ	Detmold Airport	Detmold	North-Rhine-Westphalia	DE	51.940834	8.904722
EDLK	Krefeld-Egelsberg Airport	Krefeld	North-Rhine-Westphalia	DE	51.384998	6.587778
EDLM	Marl-Loemuhle Airport	Marl	North-Rhine-Westphalia	DE	51.647202	7.163330
EDLN	Monchengladbach Airport	Monchengladbach	North-Rhine-Westphalia	DE	51.230278	6.504444
EDLO	Oerlinghausen Airport	Oerlinghausen	North-Rhine-Westphalia	DE	51.932220	8.661667
EDLP	Paderborn Lippstadt Airport	Paderborn	North-Rhine-Westphalia	DE	51.614101	8.616320
EDLR	Paderborn-Haxterberg Airport	Paderborn	North-Rhine-Westphalia	DE	51.688332	8.775278
EDLS	Stadtlohn-Vreden Airport	Stadtlohn	North-Rhine-Westphalia	DE	51.995834	6.840556
EDLT	Munster-Telgte Airport	Munster	North-Rhine-Westphalia	DE	51.944443	7.773889
EDLU	Oelde Bergeler Airport		North-Rhine-Westphalia	DE	51.830601	8.174720
EDLV	Niederrhein Airport	Weeze	North-Rhine-Westphalia	DE	51.602402	6.142170
EDLW	Dortmund Airport	Dortmund	North-Rhine-Westphalia	DE	51.518299	7.612240
EDLX	Wesel-Romerwardt Airport	Wesel	North-Rhine-Westphalia	DE	51.662777	6.595833
EDLY	Borken-Hoxfeld Airport	Borken	North-Rhine-Westphalia	DE	51.853333	6.814722
EDLZ	Soest/Bad Sassendorf Airport	Bad Sassendorf	North-Rhine-Westphalia	DE	51.578056	8.214722
EDMA	Augsburg Airport	Augsburg	Bavaria	DE	48.425278	10.931667
EDMB	Biberach a.d. Ris Airport	Biberach an der Ris	Baden-Wuerttemberg	DE	48.111111	9.762778
EDMC	Blaubeuren Airport	Blaubeuren	Baden-Wuerttemberg	DE	48.419724	9.798333
EDMD	Dachau-Grobenried Airport	Dachau	Bavaria	DE	48.228333	11.423056
EDME	Eggenfelden Airport	Eggenfelden	Bavaria	DE	48.396111	12.723611
EDMF	Furstenzell Airport	Furstenzell	Bavaria	DE	48.518055	13.345833
EDMG	Gunzburg-Donauried Airport	Gunzburg	Bavaria	DE	48.486668	10.283333
EDMH	Gunzenhausen-Reutberg Airport	Gunzenhausen	Bavaria	DE	49.111942	10.780833
EDMI	Illertissen Airport	Illertissen	Bavaria	DE	48.235001	10.137500
EDMJ	Jesenwang Airport	Jesenwang	Bavaria	DE	48.174168	11.125000
EDMK	Kempten-Durach Airport	Kempten	Bavaria	DE	47.691944	10.338056
EDML	Landshut Airport	Landshut	Bavaria	DE	48.511665	12.033333
EDMN	Mindelheim-Mattsies Airport	Mindelheim	Bavaria	DE	48.106945	10.525000
EDMO	Oberpfaffenhofen Airport		Bavaria	DE	48.081402	11.283100
EDMP	Vilsbiburg Airport	Vilsbiburg	Bavaria	DE	48.426109	12.345278
EDMQ	Donauworth-Genderkingen Airport	Donauworth	Bavaria	DE	48.702778	10.851111
EDMS	Straubing Airport	Straubing	Bavaria	DE	48.900833	12.516667
EDMT	Tannheim Airport	Tannheim	Baden-Wuerttemberg	DE	48.009998	10.098611
EDMU	Gundelfingen Airport	Gundelfingen a.d.Donau	Bavaria	DE	48.569443	10.358889
EDMV	Vilshofen Airport	Vilshofen	Bavaria	DE	48.634998	13.195556
EDMW	Deggendorf Airport	Deggendorf	Bavaria	DE	48.830276	12.879722
EDMY	Muhldorf Airport	Muhldorf am Inn	Bavaria	DE	48.279446	12.500556
EDNA	Ampfing-Waldkraiburg Airport	Ampfing	Bavaria	DE	48.263611	12.411667
EDNB	Arnbruck Airport	Arnbruck	Bavaria	DE	49.124722	12.985556
EDNC	Beilngries Airport	Beilngries	Bavaria	DE	49.021389	11.484722
EDND	Dinkelsbuhl-Sinbronn Airport	Dinkelsbuhl	Bavaria	DE	49.064999	10.401111
EDNE	Erbach Airport	Erbach	Baden-Wuerttemberg	DE	48.342220	9.916111
EDNF	Elsenthal Grafe Airport		Bavaria	DE	48.822498	13.367500
EDNG	Giengen/Brenz Airport	Giengen an der Brenz	Baden-Wuerttemberg	DE	48.634167	10.216389
EDNH	Bad Worishofen-Nord Airport	Bad Worishofen	Bavaria	DE	48.016388	10.616111
EDNI	Berching Airport	Berching	Bavaria	DE	49.130554	11.443056
EDNJ	Neuburg-Egweil Airport	Neuburg an der Donau	Bavaria	DE	48.781944	11.215278
EDNK	Kirchdorf/Inn Airport	Kirchdorf am Inn	Bavaria	DE	48.238335	12.976667
EDNL	Leutkirch-Unterzeil Airport	Leutkirch	Baden-Wuerttemberg	DE	47.858891	10.014167
EDNM	Nittenau-Bruck Airport	Nittenau	Bavaria	DE	49.222500	12.296667
EDNO	Nordlingen Airport	Nordlingen	Bavaria	DE	48.870556	10.505000
EDNP	Pfarrkirchen Airport	Pfarrkirchen	Bavaria	DE	48.420277	12.864722
EDNQ	Bopfingen Airport	Bopfingen	Baden-Wuerttemberg	DE	48.848057	10.333889
EDNR	Regensburg-Oberhub Airport	Regensburg	Bavaria	DE	49.141945	12.081944
EDNS	Schwabmunchen Airport	Schwabmunchen	Bavaria	DE	48.179169	10.702778
EDNT	Treuchtlingen-Bubenheim Airport	Treuchtlingen	Bavaria	DE	48.996113	10.884167
EDNU	Thannhausen Airport	Thannhausen	Bavaria	DE	48.290001	10.441944
EDNV	Vogtareuth Airport	Vogtareuth	Bavaria	DE	47.946110	12.204722
EDNW	Weisenhorn Airport	Weisenhorn	Bavaria	DE	48.289444	10.140278
EDNX	Oberschleisheim Airfield	Oberschleisheim	Bavaria	DE	48.239445	11.561389
EDNY	Friedrichshafen Airport	Friedrichshafen	Baden-Wuerttemberg	DE	47.671299	9.511490
EDNZ	Zell-Haidberg Airport	Zell im Fichtelgebirge	Bavaria	DE	50.136944	11.794444
EDOA	Auerbach Airport	Auerbach/Vogtl.	Saxony	DE	50.498890	12.377778
EDOB	Bad Berka Airport	Bad Berka	Thuringia	DE	50.904446	11.260278
EDOC	Gardelegen Airport	Gardelegen	Saxony-Anhalt	DE	52.527222	11.351389
EDOD	Reinsdorf Airport	Reinsdorf	Brandenburg	DE	51.900833	13.194444
EDOE	Bohlen Airport	Bohlen	Saxony	DE	51.213890	12.363611
EDOF	Bad Frankenhausen Airport	Bad Frankenhausen	Thuringia	DE	51.372501	11.141389
EDOG	Torgau-Beilrode Airport	Torgau	Saxony	DE	51.571167	13.052167
EDOH	Langhennersdorf Airport	Freiberg	Saxony	DE	50.948334	13.261667
EDOI	Bienenfarm Airport	Nauen	Brandenburg	DE	52.661667	12.745833
EDOJ	Lusse Airport	Lusse	Brandenburg	DE	52.141109	12.664722
EDOK	Rudolstadt-Groschwitz Airport	Rudolstadt	Thuringia	DE	50.732777	11.236111
EDOL	Oschersleben Airport	Oschersleben	Saxony-Anhalt	DE	52.038055	11.205556
EDOM	Klein Muhlingen Airport	Calbe	Saxony-Anhalt	DE	51.947498	11.769722
EDON	Neuhardenberg Airport	Neuhardenberg	Brandenburg	DE	52.613056	14.242778
EDOP	Schwerin Parchim Airport		Mecklenburg-Vorpommern	DE	53.426998	11.783400
EDOQ	Oschatz Airport	Oschatz	Saxony	DE	51.296665	13.078333
EDOR	Stolln-Rhinow Airport	Rhinow	Brandenburg	DE	52.740833	12.390000
EDOS	Pennewitz Airport	Pennewitz	Thuringia	DE	50.669445	11.050556
EDOT	Greiz-Obergrochlitz Airport	Greiz	Thuringia	DE	50.644444	12.176389
EDOU	Weimar-Umpferstedt Airport	Weimar	Thuringia	DE	50.964722	11.400278
EDOV	Stendal-Borstel Airport	Stendal	Saxony-Anhalt	DE	52.628887	11.818611
EDOW	Waren-Vielist Airport	Waren	Mecklenburg-Vorpommern	DE	53.568333	12.652778
EDOX	Renneritz Airport	Sandersdorf	Saxony-Anhalt	DE	51.594166	12.237222
EDOZ	Schonebeck-Zackmunde Airport	Schonebeck	Saxony-Anhalt	DE	51.996666	11.790833
EDPA	Aalen-Heidenheim/Elchingen Airport	Aalen	Baden-Wuerttemberg	DE	48.777779	10.264722
EDPB	Bad Ditzenbach Airport	Bad Ditzenbach	Baden-Wuerttemberg	DE	48.562778	9.728889
EDPC	Bad Endorf Joll Airport		Bavaria	DE	47.926899	12.287200
EDPD	Dingolfing Airport	Dingolfing	Bavaria	DE	48.656944	12.500556
EDPE	Eichstatt Airport	Eichstatt	Bavaria	DE	48.876945	11.182222
EDPF	Schwandorf Airport	Schwandorf	Bavaria	DE	49.339722	12.188056
EDPG	Griesau Airport	Pfatter	Bavaria	DE	48.953888	12.421389
EDPH	Schwabach-Heidenberg Airport	Schwabach	Bavaria	DE	49.268612	11.009722
EDPJ	Laichingen Airport	Laichingen	Baden-Wuerttemberg	DE	48.496944	9.640278
EDPK	Schonberg Airport	Seebruck	Bavaria	DE	48.047779	12.500556
EDPM	Donzdorf Airport	Donzdorf	Baden-Wuerttemberg	DE	48.678055	9.843611
EDPO	Neumarkt/Obf. Airport	Neumarkt in der Oberpfalz	Bavaria	DE	49.285557	11.443056
EDPQ	Schmidgaden Airport	Schmidgaden	Bavaria	DE	49.429443	12.098056
EDPS	Sonnen Airport	Waldkirchen	Bavaria	DE	48.682777	13.694722
EDPT	Gerstetten Airport	Gerstetten	Baden-Wuerttemberg	DE	48.620277	10.058333
EDPU	Bartholoma-Amalienhof Airport	Bartholoma	Baden-Wuerttemberg	DE	48.746666	10.005000
EDPW	Thalmassing-Waizenhofen Airport	Thalmassing	Bavaria	DE	49.064167	11.209167
EDPY	Ellwangen Airport	Ellwangen	Baden-Wuerttemberg	DE	48.961109	10.236389
EDQB	Bad Windsheim Airport	Bad Windsheim	Bavaria	DE	49.509998	10.366389
EDQC	Coburg-Brandensteinsebene Airport	Coburg	Bavaria	DE	50.262501	10.995556
EDQD	Bayreuth Airport	Bayreuth	Bavaria	DE	49.985001	11.640000
EDQE	Burg Feuerstein Airport	Ebermannstadt	Bavaria	DE	49.794167	11.133611
EDQF	Ansbach-Petersdorf Airport	Ansbach	Bavaria	DE	49.361111	10.669444
EDQG	Giebelstadt Airport	Giebelstadt	Bavaria	DE	49.648056	9.966389
EDQH	Herzogenaurach Airport	Herzogenaurach	Bavaria	DE	49.582500	10.878056
EDQI	Lauf-Lillinghof Airport	Lauf an der Pegnitz	Bavaria	DE	49.605278	11.283889
